code,name,标题公告,时间,文本
002203,海亮股份,002203海亮股份调研活动信息20201120(2).docx,2020/11/20 16:37,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772993.docx
002203,海亮股份,002203海亮股份调研活动信息20201120(1).docx,2020/11/20 16:37,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772992.docx
002967,广电计量,投资者关系活动记录表-20201118.docx,2020/11/20 16:25,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772945.docx
002610,爱康科技,002610爱康科技调研活动信息20201120.doc,2020/11/20 16:09,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772843.doc
002556,辉隆股份,2020年11月19日投资者关系活动记录表.doc,2020/11/20 16:01,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772799.doc
002702,海欣食品,002702海欣食品调研活动信息20201120.docx,2020/11/20 15:51,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772727.docx
300622,博士眼镜,300622博士眼镜投资者关系管理档案20201120.docx,2020/11/20 14:37,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772285.docx
002050,三花智控,2020年11月19日投资者关系活动记录表.docx,2020/11/20 14:35,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772280.docx
002066,瑞泰科技,002066瑞泰科技调研活动信息20201120.docx,2020/11/20 13:53,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772192.docx
002046,轴研科技,002046轴研科技投资者关系管理档案20201120.doc,2020/11/20 13:53,http://static.cninfo.com.cn/finalpage/2020-11-20/1208772191.doc
002372,伟星新材,2020年11月17日投资者关系活动记录表.DOCX,2020/11/20 9:47,http://static.cninfo.com.cn/finalpage/2020-11-20/1208771648.DOCX
002632,道明光学,002632道明光学调研活动信息20201120.doc,2020/11/20 8:27,http://static.cninfo.com.cn/finalpage/2020-11-20/1208771444.doc
300363,博腾股份,2020年11月18日投资者关系活动记录表.PDF,2020/11/19 23:59,http://static.cninfo.com.cn/finalpage/2020-11-19/1208770275.PDF
300238,冠昊生物,2020年11月19日投资者关系活动记录表.DOC,2020/11/19 20:15,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769818.DOC
002258,利尔化学,002258利尔化学投资者关系管理档案20201119.DOC,2020/11/19 20:15,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769261.DOC
300800,力合科技,投资者关系活动记录表.docx,2020/11/19 18:38,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769900.docx
002202,金风科技,2020年11月18日投资者关系活动记录表.doc,2020/11/19 18:16,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769836.doc
300131,英唐智控,300131英唐智控调研活动信息20201119.doc,2020/11/19 18:14,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769835.doc
002292,奥飞娱乐,2020年11月18日投资者关系活动记录表.docx,2020/11/19 18:12,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769828.docx
000166,申万宏源,000166申万宏源投资者关系管理档案20201119.doc,2020/11/19 17:46,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769681.doc
002299,圣农发展,002299圣农发展调研活动信息20201119.docx,2020/11/19 17:22,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769583.docx
002182,云海金属,2020年11月17日投资者关系活动记录表.doc,2020/11/19 17:02,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769475.doc
300848,美瑞新材,2020年11月18日投资者关系活动记录表.docx,2020/11/19 16:06,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769227.docx
002539,云图控股,002539云图控股调研活动信息20201119.doc,2020/11/19 15:30,http://static.cninfo.com.cn/finalpage/2020-11-19/1208769004.doc
300726,宏达电子,2020年11月18日投资者关系活动记录表.doc,2020/11/19 15:10,http://static.cninfo.com.cn/finalpage/2020-11-19/1208768873.doc
002991,甘源食品,002991甘源食品调研活动信息20201119.docx,2020/11/19 14:48,http://static.cninfo.com.cn/finalpage/2020-11-19/1208768856.docx
002409,雅克科技,2020年11月17日投资者关系活动记录表.DOCX,2020/11/19 14:06,http://static.cninfo.com.cn/finalpage/2020-11-19/1208768818.DOCX
002228,合兴包装,2020年11月18日投资者关系活动记录表.pdf,2020/11/19 10:20,http://static.cninfo.com.cn/finalpage/2020-11-19/1208767698.pdf
000573,粤宏远Ａ,000573粤宏远Ａ调研活动信息20201119.DOCX,2020/11/19 9:39,http://static.cninfo.com.cn/finalpage/2020-11-19/1208766137.DOCX
002497,雅化集团,002497雅化集团调研活动信息20201119.docx,2020/11/19 9:10,http://static.cninfo.com.cn/finalpage/2020-11-19/1208765832.docx
002438,江苏神通,2020年11月17日调研活动附件之投资者调研会议记录.docx,2020/11/19 8:06,http://static.cninfo.com.cn/finalpage/2020-11-19/1208765388.docx
002438,江苏神通,2020年11月17日投资者关系活动记录表.docx,2020/11/19 8:06,http://static.cninfo.com.cn/finalpage/2020-11-19/1208765387.docx
300146,汤臣倍健,2020年11月17日投资者关系活动记录表.pdf,2020/11/18 21:54,http://static.cninfo.com.cn/finalpage/2020-11-18/1208764987.pdf
300296,利亚德,2020年11月17日投资者关系活动记录表.DOCX,2020/11/18 20:32,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763493.DOCX
000902,新洋丰,新洋丰农业科技股份有限公司2020年11月16-17日投资者关系活动记录表.DOCX,2020/11/18 20:29,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763169.DOCX
000656,金科股份,000656金科股份调研活动信息20201118.DOCX,2020/11/18 20:28,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763045.DOCX
002873,新天药业,002873新天药业调研活动信息20201118.doc,2020/11/18 19:02,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763920.doc
002745,木林森,002745木林森调研活动信息20201118.docx,2020/11/18 18:30,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763785.docx
300084,海默科技,2020年11月18日投资者关系活动记录表.docx,2020/11/18 17:48,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763494.docx
300497,富祥药业,300497富祥药业调研活动信息20201118.docx,2020/11/18 17:40,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763446.docx
000519,中兵红箭,000519中兵红箭调研活动信息20201117.DOC,2020/11/18 17:16,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763314.DOC
300155,安居宝,300155安居宝调研活动信息20201118.doc,2020/11/18 17:06,http://static.cninfo.com.cn/finalpage/2020-11-18/1208763199.doc
002612,朗姿股份,002612朗姿股份投资者关系管理档案20201118.docx,2020/11/18 16:40,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762951.docx
300865,大宏立,300865大宏立调研活动信息20201118.pdf,2020/11/18 16:14,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762864.pdf
300761,立华股份,2020年11月11日投资者关系活动记录表.doc,2020/11/18 16:10,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762854.doc
002221,东华能源,002221东华能源调研活动信息20201118.docx,2020/11/18 15:42,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762776.docx
002623,亚玛顿,2020年11月17日投资者关系活动记录表.docx,2020/11/18 15:04,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762661.docx
002749,国光股份,002749国光股份调研活动信息20201118.doc,2020/11/18 15:02,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762660.doc
002542,中化岩土,002542中化岩土调研活动信息20201118.docx,2020/11/18 14:30,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762659.docx
300253,卫宁健康,300253卫宁健康调研活动信息20201118.docx,2020/11/18 13:50,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762634.docx
300079,数码科技,300079数码科技调研活动信息20201117.docx,2020/11/18 13:14,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762460.docx
300501,海顺新材,300501海顺新材调研活动信息20201118.doc,2020/11/18 12:40,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762349.doc
300888,稳健医疗,2020年11月16日投资者关系活动记录表.docx,2020/11/18 11:28,http://static.cninfo.com.cn/finalpage/2020-11-18/1208762044.docx
300288,朗玛信息,300288朗玛信息调研活动信息20201118.doc,2020/11/18 11:10,http://static.cninfo.com.cn/finalpage/2020-11-18/1208761987.doc
002534,杭锅股份,002534杭锅股份投资者关系管理制度20201118.doc,2020/11/18 11:08,http://static.cninfo.com.cn/finalpage/2020-11-18/1208761980.doc
002641,永高股份,2020年11月16日投资者关系活动记录表.DOCX,2020/11/18 9:56,http://static.cninfo.com.cn/finalpage/2020-11-18/1208761072.DOCX
000507,珠海港,2020年11月17日投资者关系活动记录表.pdf,2020/11/18 9:18,http://static.cninfo.com.cn/finalpage/2020-11-18/1208760344.pdf
300760,迈瑞医疗,2020年11月2日-6日、11月9日-12日、11月17日投资者关系活动记录表.PDF,2020/11/18 9:02,http://static.cninfo.com.cn/finalpage/2020-11-18/1208759498.PDF
002980,华盛昌,华盛昌：2020年11月13日、11月16日投资者关系活动记录表.DOCX,2020/11/17 21:36,http://static.cninfo.com.cn/finalpage/2020-11-17/1208757925.DOCX
300841,康华生物,300841康华生物调研活动信息20201117.DOCX,2020/11/17 21:34,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756731.DOCX
002292,奥飞娱乐,2020年11月17日投资者关系活动记录表.docx,2020/11/17 20:12,http://static.cninfo.com.cn/finalpage/2020-11-17/1208757660.docx
003006,百亚股份,003006百亚股份投资者关系管理档案20201117.docx,2020/11/17 18:16,http://static.cninfo.com.cn/finalpage/2020-11-17/1208757153.docx
002967,广电计量,投资者关系活动记录表-20201113.docx,2020/11/17 17:50,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756969.docx
300440,运达科技,2020年11月17日投资者关系活动记录表.docx,2020/11/17 17:04,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756534.docx
002805,丰元股份,002805丰元股份调研活动信息20201117.docx,2020/11/17 16:44,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756350.docx
002202,金风科技,2020年11月17日投资者关系活动记录表.doc,2020/11/17 16:36,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756301.doc
002202,金风科技,2020年11月16日投资者关系活动记录表（二）.doc,2020/11/17 16:34,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756281.doc
002610,爱康科技,002610爱康科技调研活动信息20201117.doc,2020/11/17 16:22,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756253.doc
002713,东易日盛,002713东易日盛投资者关系活动记录表20201116.docx,2020/11/17 15:58,http://static.cninfo.com.cn/finalpage/2020-11-17/1208756146.docx
002067,景兴纸业,002067景兴纸业调研活动信息20201117.docx,2020/11/17 15:24,http://static.cninfo.com.cn/finalpage/2020-11-17/1208755906.docx
002801,微光股份,2020年11月16日投资者关系活动记录表.doc,2020/11/17 15:16,http://static.cninfo.com.cn/finalpage/2020-11-17/1208755902.doc
002438,江苏神通,2020年11月15日投资者关系活动记录表.docx,2020/11/17 13:26,http://static.cninfo.com.cn/finalpage/2020-11-17/1208755484.docx
002438,江苏神通,2020年11月15日调研活动附件之投资者调研会议记录.docx,2020/11/17 13:26,http://static.cninfo.com.cn/finalpage/2020-11-17/1208755483.docx
002214,大立科技,002214大立科技投资者关系管理档案20201117.docx,2020/11/17 13:00,http://static.cninfo.com.cn/finalpage/2020-11-17/1208755362.docx
002239,奥特佳,002239奥特佳调研活动信息20201111.DOCX,2020/11/17 12:00,http://static.cninfo.com.cn/finalpage/2020-11-17/1208754481.DOCX
002583,海能达,2020年11月9日-2020年11月13日投资者关系活动记录表.docx,2020/11/17 11:12,http://static.cninfo.com.cn/finalpage/2020-11-17/1208754995.docx
002410,广联达,2020年11月13日投资者关系活动记录表.docx,2020/11/17 9:28,http://static.cninfo.com.cn/finalpage/2020-11-17/1208753854.docx
002463,沪电股份,2020年11月16日投资者关系活动记录表.DOC,2020/11/17 9:13,http://static.cninfo.com.cn/finalpage/2020-11-17/1208753688.DOC
002993,奥海科技,002993奥海科技调研活动信息20201116.docx,2020/11/17 7:56,http://static.cninfo.com.cn/finalpage/2020-11-17/1208753324.docx
002241,歌尔股份,002241歌尔股份调研活动信息20201116.DOCX,2020/11/16 21:27,http://static.cninfo.com.cn/finalpage/2020-11-16/1208751313.DOCX
002755,奥赛康,奥赛康调研活动信息20201112.doc,2020/11/16 21:16,http://static.cninfo.com.cn/finalpage/2020-11-16/1208751888.doc
002568,百润股份,2020年11月13日投资者关系活动记录表.doc,2020/11/16 19:32,http://static.cninfo.com.cn/finalpage/2020-11-16/1208751314.doc
300016,北陆药业,2020年11月13日投资者关系活动记录表.PDF,2020/11/16 19:03,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750151.PDF
002153,石基信息,2020年11月12日投资者关系活动记录表.docx,2020/11/16 18:02,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750802.docx
000922,佳电股份,000922佳电股份其他20201116.DOC,2020/11/16 17:48,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750675.DOC
002202,金风科技,2020年11月16日投资者关系活动记录表（一）.doc,2020/11/16 17:40,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750550.doc
300143,盈康生命,300143盈康生命业绩说明会、路演活动等2020/11/11-2020/11/13.doc,2020/11/16 17:38,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750540.doc
000881,中广核技,000881中广核技调研活动信息20201116.docx,2020/11/16 17:24,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750391.docx
300726,宏达电子,2020年11月13日投资者关系活动记录表.doc,2020/11/16 17:20,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750343.doc
002818,富森美,2020年11月13日投资者关系活动记录表.doc,2020/11/16 17:10,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750287.doc
002105,信隆健康,002105信隆健康调研活动信息20201116.docx,2020/11/16 16:38,http://static.cninfo.com.cn/finalpage/2020-11-16/1208750017.docx
002149,西部材料,002149西部材料调研活动信息20201116.doc,2020/11/16 16:28,http://static.cninfo.com.cn/finalpage/2020-11-16/1208749976.doc
002612,朗姿股份,002612朗姿股份调研活动信息20201116.docx,2020/11/16 16:20,http://static.cninfo.com.cn/finalpage/2020-11-16/1208749939.docx
002563,森马服饰,2020年11月13日投资者关系活动记录表.pdf,2020/11/16 16:20,http://static.cninfo.com.cn/finalpage/2020-11-16/1208749938.pdf
000911,南宁糖业,000911南宁糖业调研活动信息20201116.DOCX,2020/11/16 15:14,http://static.cninfo.com.cn/finalpage/2020-11-16/1208749512.DOCX
002182,云海金属,2020年11月12日投资者关系活动记录表.doc,2020/11/16 14:44,http://static.cninfo.com.cn/finalpage/2020-11-16/1208749474.doc
002859,洁美科技,2020年11月13日投资者关系活动记录表.DOC,2020/11/16 11:16,http://static.cninfo.com.cn/finalpage/2020-11-16/1208748626.DOC
300773,拉卡拉,2020年11月06日投资者关系活动记录表.docx,2020/11/16 10:38,http://static.cninfo.com.cn/finalpage/2020-11-16/1208748527.docx
300258,精锻科技,2020年11月5日投资者关系活动记录表.doc,2020/11/16 8:16,http://static.cninfo.com.cn/finalpage/2020-11-16/1208747652.doc
002080,中材科技,002080中材科技投资者关系管理制度20201116.DOCX,2020/11/16 8:16,http://static.cninfo.com.cn/finalpage/2020-11-16/1208747651.DOCX
300258,精锻科技,2020年11月4日投资者关系活动记录表.doc,2020/11/16 8:16,http://static.cninfo.com.cn/finalpage/2020-11-16/1208747650.doc
300258,精锻科技,2020年10月27日投资者关系活动记录表.doc,2020/11/16 8:14,http://static.cninfo.com.cn/finalpage/2020-11-16/1208747649.doc
002362,汉王科技,002362汉王科技调研活动信息20201112.docx,2020/11/15 20:50,http://static.cninfo.com.cn/finalpage/2020-11-15/1208746690.docx
300136,信维通信,2020年11月13日投资者关系活动记录表.doc,2020/11/15 17:56,http://static.cninfo.com.cn/finalpage/2020-11-15/1208746686.doc
300758,七彩化学,300758七彩化学投资者关系管理制度20201115.docx,2020/11/15 12:22,http://static.cninfo.com.cn/finalpage/2020-11-15/1208746502.docx
300456,赛微电子,300456赛微电子调研活动信息20201115.DOC,2020/11/15 1:10,http://static.cninfo.com.cn/finalpage/2020-11-15/1208746497.DOC
002641,永高股份,2020年11月13日投资者关系活动记录表.DOCX,2020/11/14 16:08,http://static.cninfo.com.cn/finalpage/2020-11-14/1208746496.DOCX
300999,金龙鱼,2020年11月04日-11月12日投资者关系活动记录表.pdf,2020/11/13 22:48,http://static.cninfo.com.cn/finalpage/2020-11-13/1208746494.pdf
300841,康华生物,300841康华生物调研活动信息20201113.DOCX,2020/11/13 20:56,http://static.cninfo.com.cn/finalpage/2020-11-13/1208744678.DOCX
300316,晶盛机电,2020年11月12日投资者关系活动记录表..doc,2020/11/13 20:32,http://static.cninfo.com.cn/finalpage/2020-11-13/1208745505.doc
